owner_acronym,total_entries,total_contracts,total_amendments
pspc,222,125,97
inac,24,20,4
ssc,8,3,5
hc,7,4,3
phac,7,4,3
csc,6,4,2
ec,6,4,2
nrcan,5,3,2
ircc,5,5,0
pc,4,2,2
dnd,4,4,0
gac,4,4,0
tc,3,2,1
dfo,3,2,1
isc,3,2,1
cnsc,3,3,0
nrc,1,1,0
rcmp,1,1,0
csa,1,1,0
ppsc,1,1,0
