owner_acronym,total_entries,total_contracts,total_amendments
ic,134,55,79
dfo,111,82,29
pch,72,49,23
cbsa,70,51,19
gac,46,25,21
pc,26,10,16
rcmp,25,8,17
tc,19,10,9
nrcan,15,7,8
pspc,15,10,5
just,11,7,4
dnd,9,6,3
agr,8,6,2
ircc,8,7,1
ssc,8,6,2
cnsc,7,4,3
pptc,7,6,1
osfi,6,2,4
cfia,6,1,5
pco,5,3,2
esdc,4,4,0
nserc,3,2,1
psc,3,2,1
ps,2,1,1
infra,1,1,0
nrc,1,1,0
hc,1,1,0
csps,1,1,0
phac,1,1,0
atssc,1,1,0
stats,1,1,0
lac,1,1,0
