owner_acronym,total_entries,total_contracts,total_amendments
ircc,127,52,75
dnd,58,41,17
pspc,30,27,3
cra,19,11,8
rcmp,14,10,4
esdc,11,10,1
stats,11,10,1
nrcan,8,7,1
cfia,7,3,4
tc,7,7,0
dfo,6,4,2
inac,6,6,0
agr,5,3,2
cbsa,4,1,3
ic,3,2,1
fin,3,2,1
ssc,3,2,1
cihr,2,2,0
tbs,2,2,0
pptc,2,2,0
pch,1,1,0
csa,1,1,0
cnsc,1,1,0
gac,1,1,0
ec,1,1,0
elections,1,1,0
csc,1,1,0
pc,1,1,0
