owner_acronym,source_year,total_entries,total_contracts,total_amendments
agr,2013,4,4,0
agr,2014,4,2,2
agr,2015,7,4,3
agr,2016,4,2,2
agr,2017,2,1,1
ceaa,2008,1,1,0
ceaa,2012,2,2,0
ceaa,2013,1,1,0
cnsc,2014,1,1,0
csc,2016,1,1,0
dfo,2010,15,12,3
dfo,2011,27,19,8
dfo,2012,14,13,1
dfo,2013,7,5,2
dfo,2014,11,11,0
dfo,2015,16,12,4
dfo,2016,33,21,12
dfo,2017,18,15,3
dnd,2008,8,8,0
dnd,2009,10,9,1
dnd,2010,5,5,0
dnd,2011,12,12,0
dnd,2012,12,12,0
dnd,2013,10,10,0
dnd,2014,7,7,0
dnd,2015,9,9,0
dnd,2016,15,15,0
dnd,2017,3,2,1
ec,2008,3,3,0
ec,2009,6,6,0
ec,2010,2,2,0
ec,2011,4,4,0
ec,2012,5,5,0
ec,2013,3,3,0
ec,2014,4,3,1
ec,2015,3,3,0
ec,2016,1,1,0
ec,2017,2,1,1
gac,2008,1,1,0
gac,2009,2,2,0
gac,2010,8,8,0
gac,2011,1,1,0
gac,2012,3,3,0
gac,2015,6,6,0
gac,2016,2,2,0
gac,2017,10,8,2
hc,2010,7,7,0
hc,2011,5,4,1
hc,2012,3,3,0
hc,2013,2,2,0
hc,2014,1,1,0
hc,2015,2,2,0
ic,2011,1,1,0
ic,2012,1,1,0
inac,2013,2,2,0
inac,2014,1,1,0
inac,2016,3,3,0
infra,2016,1,1,0
infra,2017,1,1,0
nrc,2009,7,7,0
nrc,2010,3,3,0
nrc,2011,1,1,0
nrc,2012,3,3,0
nrc,2013,1,1,0
nrc,2014,1,1,0
nrc,2015,3,3,0
nrc,2016,5,4,1
nrc,2017,4,3,1
nrcan,2011,2,2,0
nrcan,2012,2,2,0
nrcan,2013,3,3,0
nrcan,2014,3,3,0
nrcan,2015,4,4,0
nrcan,2016,3,3,0
pc,2009,2,2,0
pc,2010,3,3,0
pc,2011,1,1,0
pc,2013,4,4,0
pc,2014,7,6,1
pc,2015,18,14,4
pc,2016,20,13,7
pc,2017,12,9,3
phac,2010,7,7,0
phac,2011,5,4,1
phac,2012,3,3,0
phac,2013,2,2,0
phac,2014,1,1,0
phac,2015,2,2,0
pspc,2008,73,71,2
pspc,2009,92,90,2
pspc,2010,69,62,7
pspc,2011,66,59,7
pspc,2012,54,45,9
pspc,2013,39,28,11
pspc,2014,18,13,5
pspc,2015,25,19,6
pspc,2016,45,31,14
pspc,2017,60,38,22
tc,2011,2,2,0
tc,2012,1,1,0
tc,2013,5,5,0
tc,2014,3,2,1
tc,2015,2,1,1
