owner_acronym,total_entries,total_contracts,total_amendments
dnd,115,104,11
rcmp,58,50,8
tc,36,36,0
ec,26,26,0
just,23,18,5
ic,22,21,1
ppsc,19,18,1
esdc,15,15,0
pspc,15,15,0
cra,12,9,3
nrcan,9,8,1
fin,8,8,0
vac,7,6,1
dfo,7,7,0
inac,7,7,0
hc,7,7,0
ssc,6,5,1
stats,6,6,0
pc,5,5,0
phac,5,5,0
lac,4,4,0
tbs,4,3,1
gac,3,3,0
csc,3,2,1
agr,3,3,0
cfia,2,2,0
cnsc,2,2,0
ircc,2,1,1
infra,2,2,0
cbsa,2,2,0
psc,2,2,0
vrab,1,1,0
ceaa,1,1,0
csa,1,1,0
csps,1,1,0
nrc,1,1,0
pch,1,1,0
ps,1,1,0
acoa,1,1,0
