owner_acronym,total_entries,total_contracts,total_amendments
pspc,122,103,19
dnd,104,75,29
esdc,74,72,2
ssc,70,40,30
cfia,64,37,27
cra,52,25,27
pch,42,28,14
cbsa,41,26,15
gac,35,25,10
tc,17,13,4
ic,17,11,6
ircc,17,13,4
ps,13,13,0
just,11,7,4
hc,11,6,5
rcmp,10,5,5
phac,10,5,5
osfi,9,2,7
nrcan,8,5,3
cnsc,7,7,0
tbs,5,4,1
pco,4,3,1
dfo,4,2,2
elections,3,1,2
fin,3,3,0
pptc,3,3,0
ec,2,2,0
inac,2,2,0
csa,2,2,0
pc,1,1,0
fintrac,1,1,0
