owner_acronym,total_entries,total_contracts,total_amendments
esdc,164,114,50
dnd,137,111,26
dfo,57,39,18
ec,19,18,1
csa,16,14,2
pch,16,7,9
phac,13,7,6
hc,13,7,6
cnsc,13,7,6
nrcan,10,3,7
gac,9,3,6
nrc,9,2,7
pspc,8,6,2
elections,6,3,3
ic,5,4,1
tbs,3,2,1
ced,3,1,2
cihr,3,1,2
fin,3,1,2
just,3,2,1
rcmp,3,2,1
pc,2,1,1
ceaa,2,1,1
ocol,2,2,0
cfia,2,2,0
ppsc,1,1,0
ircc,1,1,0
fintrac,1,1,0
cc,1,1,0
fcac,1,1,0
pbc,1,1,0
csc,1,1,0
