owner_acronym,source_year,total_entries,total_contracts,total_amendments
dfo,2012,1,1,0
dfo,2014,1,1,0
dnd,2008,49,46,3
dnd,2009,54,41,13
dnd,2010,39,25,14
dnd,2011,55,51,4
dnd,2012,15,12,3
dnd,2013,3,3,0
gac,2010,7,5,2
rcmp,2009,1,1,0
rcmp,2010,2,2,0
