owner_acronym,source_year,total_entries,total_contracts,total_amendments
acoa,2009,2,2,0
acoa,2010,1,0,1
acoa,2015,2,2,0
agr,2013,6,5,1
agr,2014,3,2,1
agr,2015,2,1,1
agr,2016,1,0,1
agr,2017,1,1,0
ceaa,2010,1,1,0
ceaa,2012,1,1,0
ceaa,2013,1,1,0
ceaa,2015,1,1,0
cfia,2012,2,2,0
cfia,2013,2,2,0
cfia,2014,3,3,0
cfia,2015,6,5,1
cfia,2016,1,0,1
cfia,2017,2,1,1
cnsc,2010,2,2,0
cnsc,2012,1,1,0
cnsc,2015,1,1,0
csa,2009,1,1,0
csa,2014,1,1,0
csa,2016,1,1,0
csc,2013,1,1,0
csc,2014,4,3,1
csc,2016,2,2,0
csc,2017,3,3,0
dfo,2010,31,26,5
dfo,2011,19,9,10
dfo,2012,12,10,2
dfo,2013,16,15,1
dfo,2014,37,26,11
dfo,2015,37,26,11
dfo,2016,47,33,14
dfo,2017,37,31,6
dnd,2008,33,31,2
dnd,2009,63,47,16
dnd,2010,74,65,9
dnd,2011,68,57,11
dnd,2012,60,59,1
dnd,2013,54,54,0
dnd,2014,67,67,0
dnd,2015,102,102,0
dnd,2016,97,97,0
dnd,2017,34,29,5
ec,2008,2,2,0
ec,2009,11,11,0
ec,2010,12,10,2
ec,2011,11,10,1
ec,2012,12,11,1
ec,2013,10,10,0
ec,2014,7,6,1
ec,2015,7,7,0
ec,2016,4,3,1
esdc,2009,1,1,0
gac,2008,2,2,0
gac,2009,3,3,0
gac,2010,2,2,0
gac,2011,1,1,0
gac,2012,4,4,0
gac,2013,2,2,0
gac,2016,2,2,0
gac,2017,3,3,0
hc,2010,1,1,0
hc,2011,1,1,0
hc,2012,6,5,1
hc,2013,4,4,0
hc,2014,1,1,0
hc,2015,1,1,0
hc,2016,1,1,0
hc,2017,1,1,0
ic,2009,1,1,0
ic,2012,2,1,1
ic,2015,2,2,0
ic,2016,1,1,0
ic,2017,3,3,0
inac,2013,2,2,0
inac,2014,5,5,0
inac,2015,7,7,0
inac,2016,10,6,4
inac,2017,9,7,2
infra,2009,1,1,0
ircc,2011,1,1,0
ircc,2012,3,0,3
ircc,2013,2,0,2
ircc,2014,1,1,0
ircc,2016,2,1,1
ircc,2017,1,0,1
just,2011,1,1,0
neb,2016,1,1,0
nrc,2009,17,17,0
nrc,2010,20,18,2
nrc,2011,17,16,1
nrc,2012,12,11,1
nrc,2013,15,15,0
nrc,2014,14,14,0
nrc,2015,24,22,2
nrc,2016,26,15,11
nrc,2017,29,22,7
nrcan,2011,12,12,0
nrcan,2012,16,15,1
nrcan,2013,5,5,0
nrcan,2014,7,7,0
nrcan,2015,3,3,0
nrcan,2016,9,9,0
nrcan,2017,8,8,0
pc,2009,1,1,0
pc,2010,1,1,0
pc,2011,1,1,0
pc,2012,5,5,0
pc,2013,14,10,4
pc,2014,12,12,0
pc,2015,53,37,16
pc,2016,68,29,39
pc,2017,78,44,34
phac,2010,1,1,0
phac,2011,1,1,0
phac,2012,6,5,1
phac,2013,4,4,0
phac,2014,1,1,0
phac,2015,1,1,0
phac,2016,1,1,0
ps,2016,1,1,0
pspc,2008,67,64,3
pspc,2009,211,203,8
pspc,2010,266,226,40
pspc,2011,179,147,32
pspc,2012,195,125,70
pspc,2013,171,115,56
pspc,2014,203,136,67
pspc,2015,193,125,68
pspc,2016,234,162,72
pspc,2017,229,176,53
rcmp,2008,3,3,0
rcmp,2009,3,3,0
rcmp,2010,3,3,0
rcmp,2011,2,2,0
rcmp,2012,9,9,0
rcmp,2013,7,7,0
rcmp,2014,10,10,0
rcmp,2015,14,9,5
rcmp,2016,17,9,8
rcmp,2017,24,15,9
stats,2009,1,1,0
stats,2010,1,1,0
stats,2015,1,1,0
tbs,2009,1,1,0
tbs,2010,1,1,0
tc,2011,4,4,0
tc,2012,6,3,3
tc,2013,4,3,1
tc,2014,3,3,0
tc,2015,4,4,0
tc,2016,2,2,0
tc,2017,6,6,0
