owner_acronym,total_entries,total_contracts,total_amendments
ec,138,135,3
ssc,101,41,60
dnd,70,51,19
ircc,53,40,13
esdc,31,29,2
tc,22,18,4
pspc,22,19,3
ic,16,14,2
dfo,15,12,3
just,15,12,3
tbs,14,9,5
cbsa,10,7,3
cnsc,8,4,4
rcmp,8,4,4
osfi,8,3,5
gac,8,8,0
agr,7,6,1
stats,7,7,0
pco,6,6,0
lac,6,5,1
cfia,5,4,1
pptc,5,4,1
hc,4,4,0
phac,4,4,0
ppsc,3,3,0
fin,3,3,0
csa,3,3,0
vac,2,2,0
psc,2,2,0
infra,2,1,1
csps,2,1,1
ps,2,2,0
atssc,2,2,0
nrcan,2,2,0
fcac,1,1,0
nrc,1,1,0
elections,1,1,0
pc,1,1,0
