owner_acronym,source_year,total_entries,total_contracts,total_amendments
agr,2013,2,2,0
agr,2014,3,2,1
agr,2015,3,3,0
agr,2016,2,1,1
agr,2017,1,0,1
atssc,2016,1,1,0
atssc,2017,2,1,1
cannor,2016,2,2,0
cannor,2017,2,2,0
cbsa,2014,5,5,0
cbsa,2015,9,9,0
cbsa,2016,5,5,0
cbsa,2017,8,8,0
ceaa,2008,9,9,0
ceaa,2009,4,4,0
ceaa,2010,1,1,0
ceaa,2011,1,1,0
ceaa,2012,2,1,1
ceaa,2013,13,8,5
ceaa,2014,2,2,0
ceaa,2016,5,4,1
ced,2008,5,5,0
ced,2010,2,1,1
ced,2011,1,1,0
ced,2013,6,5,1
ced,2014,7,4,3
ced,2015,6,3,3
ced,2016,3,0,3
cfia,2011,4,4,0
cfia,2012,7,7,0
cfia,2013,10,9,1
cfia,2014,5,3,2
cfia,2015,8,4,4
cfia,2016,5,4,1
cfia,2017,2,1,1
cgc,2017,6,6,0
cnsc,2009,3,3,0
cnsc,2010,1,1,0
cnsc,2011,3,3,0
cnsc,2012,2,1,1
cra,2008,30,17,13
cra,2009,79,25,54
cra,2010,95,21,74
cra,2011,100,22,78
cra,2012,22,14,8
cra,2013,3,3,0
cra,2014,6,5,1
cra,2015,2,2,0
cra,2017,5,5,0
csc,2008,1,1,0
csc,2010,1,1,0
csc,2011,1,1,0
csc,2012,5,5,0
csc,2013,20,19,1
csc,2014,31,31,0
csc,2015,34,30,4
csc,2016,24,22,2
csc,2017,49,42,7
csps,2012,2,2,0
csps,2013,6,5,1
csps,2014,6,6,0
csps,2015,2,2,0
csps,2017,1,0,1
dfo,2010,36,26,10
dfo,2011,36,20,16
dfo,2012,25,13,12
dfo,2013,18,9,9
dfo,2014,17,11,6
dfo,2015,11,5,6
dfo,2016,8,6,2
dfo,2017,6,4,2
dnd,2008,20,17,3
dnd,2009,49,41,8
dnd,2010,60,46,14
dnd,2011,51,42,9
dnd,2012,62,58,4
dnd,2013,88,84,4
dnd,2014,63,56,7
dnd,2015,39,36,3
dnd,2016,12,11,1
dnd,2017,39,32,7
ec,2008,27,27,0
ec,2009,24,24,0
ec,2010,40,29,11
ec,2011,33,17,16
ec,2012,25,14,11
ec,2013,49,25,24
ec,2014,34,15,19
ec,2015,6,6,0
ec,2016,15,14,1
ec,2017,6,6,0
esdc,2008,25,25,0
esdc,2009,64,64,0
esdc,2010,28,28,0
esdc,2011,14,14,0
esdc,2012,17,17,0
esdc,2013,5,5,0
esdc,2014,8,8,0
esdc,2016,1,1,0
fcac,2010,3,3,0
feddev,2011,4,2,2
fin,2008,2,2,0
fin,2010,5,5,0
fin,2011,3,1,2
fin,2012,4,1,3
fin,2013,3,2,1
fintrac,2008,1,1,0
fintrac,2009,1,1,0
fintrac,2010,5,5,0
fintrac,2011,4,4,0
fintrac,2012,4,4,0
fintrac,2017,1,1,0
gac,2008,3,3,0
gac,2009,3,3,0
gac,2010,5,5,0
gac,2011,2,2,0
gac,2012,1,1,0
gac,2013,1,1,0
hc,2010,21,21,0
hc,2011,22,22,0
hc,2012,45,41,4
hc,2013,27,23,4
hc,2014,64,54,10
hc,2015,56,41,15
hc,2016,31,24,7
hc,2017,42,31,11
ic,2008,13,13,0
ic,2009,4,4,0
ic,2010,3,3,0
ic,2011,4,4,0
ic,2013,1,1,0
ic,2014,1,0,1
ic,2016,1,1,0
ic,2017,1,1,0
inac,2013,1,1,0
inac,2014,8,8,0
inac,2015,11,10,1
inac,2016,6,5,1
inac,2017,4,3,1
infra,2008,2,2,0
infra,2014,2,2,0
infra,2015,3,1,2
infra,2017,1,1,0
ircc,2010,23,22,1
ircc,2011,18,16,2
ircc,2012,13,13,0
ircc,2013,32,25,7
ircc,2014,16,13,3
ircc,2015,18,16,2
ircc,2016,1,1,0
ircc,2017,9,3,6
just,2008,11,11,0
just,2009,8,4,4
just,2010,20,17,3
just,2011,10,10,0
just,2012,6,3,3
just,2013,7,4,3
just,2014,6,5,1
just,2015,10,7,3
just,2016,3,3,0
just,2017,4,4,0
lac,2014,1,1,0
lac,2015,1,0,1
lac,2016,1,0,1
mpcc,2016,1,1,0
neb,2015,1,1,0
neb,2016,2,2,0
neb,2017,2,1,1
nrc,2009,4,4,0
nrc,2010,5,5,0
nrc,2011,8,7,1
nrc,2012,27,24,3
nrc,2013,15,14,1
nrc,2014,9,8,1
nrc,2015,15,8,7
nrc,2016,3,2,1
nrc,2017,6,2,4
nrcan,2011,2,2,0
nrcan,2012,2,2,0
nrcan,2013,5,5,0
nrcan,2014,2,2,0
nrcan,2015,2,2,0
nrcan,2016,2,1,1
nrcan,2017,6,6,0
pbc,2009,2,2,0
pbc,2010,2,2,0
pbc,2011,1,1,0
pbc,2012,2,2,0
pbc,2013,1,1,0
pbc,2014,8,8,0
pbc,2015,2,1,1
pbc,2016,1,1,0
pbc,2017,2,2,0
pc,2008,13,13,0
pc,2009,23,22,1
pc,2010,19,19,0
pc,2011,9,8,1
pc,2012,16,14,2
pc,2013,21,21,0
pc,2014,24,19,5
pc,2015,29,18,11
pc,2016,20,19,1
pc,2017,23,21,2
pch,2008,13,13,0
pch,2009,24,23,1
pch,2010,11,10,1
pch,2011,17,17,0
pch,2012,39,38,1
pch,2013,14,14,0
pch,2014,6,5,1
pch,2015,1,1,0
pch,2016,1,1,0
pco,2008,7,7,0
pco,2009,5,4,1
pco,2010,3,1,2
pco,2011,4,3,1
pco,2012,4,3,1
pco,2013,5,2,3
pco,2014,1,1,0
pco,2015,1,1,0
pco,2017,1,0,1
phac,2010,21,21,0
phac,2011,22,22,0
phac,2012,45,41,4
phac,2013,27,23,4
phac,2014,64,54,10
phac,2015,56,41,15
phac,2016,24,18,6
phac,2017,4,4,0
ppsc,2008,5,5,0
ppsc,2009,1,1,0
ppsc,2010,9,9,0
ppsc,2011,2,1,1
ppsc,2012,9,9,0
ppsc,2013,5,3,2
ppsc,2014,5,3,2
ppsc,2015,4,1,3
ppsc,2016,2,1,1
ppsc,2017,1,0,1
pptc,2010,17,15,2
pptc,2011,2,2,0
pptc,2012,7,7,0
pptc,2013,10,9,1
pptc,2014,2,1,1
ps,2008,1,1,0
ps,2009,1,1,0
ps,2010,7,7,0
ps,2011,3,3,0
ps,2012,1,1,0
ps,2014,2,2,0
ps,2015,2,2,0
ps,2016,2,2,0
psc,2008,5,4,1
psc,2009,5,5,0
psc,2010,1,1,0
psc,2011,1,1,0
psc,2013,1,1,0
pspc,2008,18,17,1
pspc,2009,19,17,2
pspc,2010,19,16,3
pspc,2011,24,22,2
pspc,2012,32,21,11
pspc,2013,43,20,23
pspc,2014,44,19,25
pspc,2015,31,13,18
pspc,2016,38,15,23
pspc,2017,7,7,0
rcmp,2008,5,5,0
rcmp,2009,4,4,0
rcmp,2010,6,5,1
rcmp,2011,53,50,3
rcmp,2012,38,35,3
rcmp,2013,24,20,4
rcmp,2014,63,47,16
rcmp,2015,72,61,11
rcmp,2016,46,41,5
rcmp,2017,29,26,3
ssc,2012,5,3,2
ssc,2013,7,4,3
ssc,2014,1,1,0
ssc,2015,1,0,1
ssc,2016,6,5,1
ssc,2017,4,3,1
stats,2008,3,3,0
stats,2009,6,6,0
stats,2010,7,7,0
stats,2011,5,5,0
stats,2012,2,1,1
stats,2013,4,4,0
stats,2014,11,11,0
stats,2015,11,11,0
stats,2016,3,3,0
swc,2017,1,1,0
tbs,2008,3,3,0
tbs,2009,1,1,0
tbs,2010,2,2,0
tbs,2011,3,1,2
tbs,2014,1,1,0
tbs,2015,1,1,0
tbs,2016,1,1,0
tc,2011,23,23,0
tc,2012,13,13,0
tc,2013,40,37,3
tc,2014,29,28,1
tc,2015,34,26,8
tc,2016,32,25,7
tc,2017,31,27,4
vac,2012,8,2,6
vac,2013,2,2,0
vac,2016,1,1,0
vac,2017,3,3,0
